Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Years
106,Jerricho Cotchery,CAR,33,WR,14,3,54,39,72.20%,485,12.4,3,26,59,9,2.8,34.6,0,2015
71,Jerry Jeudy,DEN,21,WR,16,14,113,52,46.00%,856,16.5,3,39,92,7.6,3.3,53.5,2,2020
118,Jerry Jeudy,DEN,22,WR,10,5,56,38,67.90%,467,12.3,0,22,40,8.3,3.8,46.7,1,2021
40,Jerry Jeudy,DEN,23,WR,15,14,100,67,67.00%,972,14.5,6,41,67,9.7,4.5,64.8,0,2022
390,Jerry Porter,OAK,22,WR,12,0,2,1,50.00%,6,6,0,0,6,3,0.1,0.5,0,2000
173,Jerry Porter,OAK,23,WR,15,1,37,19,51.40%,220,11.6,0,14,21,5.9,1.3,14.7,0,2001
62,Jerry Porter,OAK,24,WR,16,14,70,51,72.90%,688,13.5,9,36,36,9.8,3.2,43,0,2002
135,Jerry Porter,OAK,25,WR,10,1,57,28,49.10%,361,12.9,1,21,35,6.3,2.8,36.1,1,2003
34,Jerry Porter,OAK,26,WR,16,16,136,64,47.10%,998,15.6,9,47,52,7.3,4,62.4,2,2004
20,Jerry Porter,OAK,27,WR,16,14,142,76,53.50%,942,12.4,5,44,49,6.6,4.8,58.9,1,2005
410,Jerry Porter,OAK,28,WR,4,0,4,1,25.00%,19,19,0,1,19,4.8,0.3,4.8,0,2006
89,Jerry Porter,OAK,29,WR,16,16,102,44,43.10%,705,16,6,29,59,6.9,2.8,44.1,0,2007
255,Jerry Porter,JAX,30,WR,10,6,29,11,37.90%,181,16.5,1,8,33,6.2,1.1,18.1,0,2008
23,Jerry Rice,SFO,38,WR,16,16,122,75,61.50%,805,10.7,7,49,68,6.6,4.7,50.3,3,2000
15,Jerry Rice,OAK,39,WR,16,15,125,83,66.40%,1139,13.7,9,62,40,9.1,5.2,71.2,1,2001
33,Jerry Rice,OAK,41,WR,16,15,124,63,50.80%,869,13.8,2,44,47,7,3.9,54.3,2,2003
122,Jerry Rice,2TM,42,WR,17,14,64,30,46.90%,429,14.3,3,0,56,6.7,1.8,25.2,0,2004
9,Jerry Rice*,OAK,40,WR,16,16,150,92,61.30%,1211,13.2,7,59,75,8.1,5.8,75.7,1,2002
305,Jesper Horsted,CHI,22,WR,6,1,10,8,80.00%,87,10.9,1,4,20,8.7,1.3,14.5,1,2019
433,Jesper Horsted,CHI,24,WR,7,0,3,2,66.70%,21,10.5,2,2,19,7,0.3,3,0,2021
298,Jesse Holley,DAL,27,WR,16,0,7,7,100.00%,169,24.1,0,6,77,24.1,0.4,10.6,0,2011
299,Jimmy Farris,ATL,25,WR,16,0,15,6,40.00%,100,16.7,2,4,42,6.7,0.4,6.3,0,2003
402,Jimmy Farris,WAS,27,WR,4,0,2,1,50.00%,18,18,0,1,18,9,0.3,4.5,0,2005
352,Jimmy Redmond,JAX,26,WR,12,0,7,3,42.90%,67,22.3,0,3,29,9.6,0.3,5.6,0,2003
18,Jimmy Smith,JAX,33,WR,16,16,137,80,58.40%,1027,12.8,7,53,47,7.5,5,64.2,0,2002
49,Jimmy Smith,JAX,34,WR,12,12,112,54,48.20%,805,14.9,4,38,67,7.2,4.5,67.1,1,2003
24,Jimmy Smith,JAX,35,WR,16,16,137,74,54.00%,1172,15.8,6,52,65,8.6,4.6,73.3,2,2004
27,Jimmy Smith,JAX,36,WR,16,16,128,70,54.70%,1023,14.6,6,55,45,8,4.4,63.9,0,2005
11,Jimmy Smith*,JAX,31,WR,15,14,145,91,62.80%,1213,13.3,8,46,65,8.4,6.1,80.9,1,2000
2,Jimmy Smith*,JAX,32,WR,16,16,176,112,63.60%,1373,12.3,8,69,35,7.8,7,85.8,1,2001
348,Jody Fortson,KAN,26,WR,6,0,5,5,100.00%,47,9.4,2,3,27,9.4,0.8,7.8,0,2021
408,Joe Adams,CAR,23,WR,9,0,1,1,100.00%,7,7,0,0,7,7,0.1,0.8,4,2012
461,Joe Anderson,CHI,25,WR,6,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2013
465,Joe Hastings,SFO,24,WR,1,0,1,0,0.00%,0,,0,0,0,0,0,0,,2011
14,Joe Horn,NOR,31,WR,15,14,130,78,60.00%,973,12.5,10,52,50,7.5,5.2,64.9,2,2003
59,Joe Horn,NOR,33,WR,13,13,103,49,47.60%,654,13.3,1,37,30,6.3,3.8,50.3,2,2005
92,Joe Horn,NOR,34,WR,10,9,61,37,60.70%,679,18.4,4,28,72,11.1,3.7,67.9,0,2006
147,Joe Horn,ATL,35,WR,12,12,52,27,51.90%,243,9,1,17,26,4.7,2.3,20.3,0,2007
7,Joe Horn*,NOR,28,WR,16,16,151,94,62.30%,1340,14.3,8,62,52,8.9,5.9,83.8,1,2000
14,Joe Horn*,NOR,29,WR,16,16,156,83,53.20%,1265,15.2,9,58,56,8.1,5.2,79.1,1,2001
14,Joe Horn*,NOR,30,WR,16,16,149,88,59.10%,1312,14.9,7,65,63,8.8,5.5,82,1,2002
5,Joe Horn*,NOR,32,WR,16,16,153,94,61.40%,1399,14.9,11,73,57,9.1,5.9,87.4,0,2004
145,Joe Jurevicius,NYG,26,WR,14,3,49,24,49.00%,272,11.3,1,17,43,5.6,1.7,19.4,1,2000
64,Joe Jurevicius,NYG,27,WR,14,9,92,51,55.40%,706,13.8,3,36,46,7.7,3.6,50.4,0,2001
111,Joe Jurevicius,TAM,28,WR,15,3,52,37,71.20%,423,11.4,4,24,26,8.1,2.5,28.2,1,2002
237,Joe Jurevicius,TAM,29,WR,5,2,24,12,50.00%,118,9.8,2,9,22,4.9,2.4,23.6,0,2003
139,Joe Jurevicius,TAM,30,WR,10,3,37,27,73.00%,333,12.3,2,15,42,9,2.7,33.3,0,2004
50,Joe Jurevicius,SEA,31,WR,16,12,84,55,65.50%,694,12.6,10,39,52,8.3,3.4,43.4,1,2005
87,Joe Jurevicius,CLE,32,WR,13,8,65,40,61.50%,495,12.4,3,31,52,7.6,3.1,38.1,0,2006
67,Joe Jurevicius,CLE,33,WR,16,12,81,50,61.70%,614,12.3,3,34,50,7.6,3.1,38.4,0,2007
265,Joe Morgan,NOR,24,WR,14,5,21,10,47.60%,379,37.9,3,9,80,18,0.7,27.1,0,2012
359,Joe Morgan,NOR,26,WR,5,2,10,4,40.00%,92,23,0,3,62,9.2,0.8,18.4,0,2014
517,Joe Reed,LAC,22,WR,11,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2020
306,Joey Galloway,DAL,29,WR,1,1,12,4,33.30%,62,15.5,1,4,22,5.2,4,62,0,2000
59,Joey Galloway,DAL,30,WR,16,16,112,52,46.40%,699,13.4,3,33,47,6.2,3.3,43.7,1,2001
39,Joey Galloway,DAL,31,WR,16,16,120,61,50.80%,908,14.9,6,33,80,7.6,3.8,56.8,2,2002
118,Joey Galloway,DAL,32,WR,15,13,83,34,41.00%,672,19.8,2,27,64,8.1,2.3,44.8,1,2003
107,Joey Galloway,TAM,33,WR,10,7,53,33,62.30%,416,12.6,5,25,36,7.8,3.3,41.6,3,2004
11,Joey Galloway,TAM,34,WR,16,16,152,83,54.60%,1287,15.5,10,56,80,8.5,5.2,80.4,0,2005
38,Joey Galloway,TAM,35,WR,16,14,143,62,43.40%,1057,17,7,44,64,7.4,3.9,66.1,0,2006
44,Joey Galloway,TAM,36,WR,15,15,98,57,58.20%,1014,17.8,6,37,69,10.3,3.8,67.6,0,2007
223,Joey Galloway,TAM,37,WR,9,4,28,13,46.40%,138,10.6,0,6,22,4.9,1.4,15.3,0,2008
284,Joey Galloway,NWE,38,WR,3,2,20,7,35.00%,67,9.6,0,3,19,3.4,2.3,22.3,0,2009
239,Joey Galloway,WAS,39,WR,10,4,38,12,31.60%,173,14.4,0,9,62,4.6,1.2,17.3,0,2010
336,John Broussard,JAX,24,WR,8,0,12,4,33.30%,126,31.5,1,3,56,10.5,0.5,15.8,0,2007
82,John Brown,ARI,24,WR,16,5,102,48,47.10%,696,14.5,5,31,75,6.8,3,43.5,0,2014
43,John Brown,ARI,25,WR,15,11,101,65,64.40%,1003,15.4,7,49,68,9.9,4.3,66.9,1,2015
114,John Brown,ARI,26,WR,15,6,73,39,53.40%,517,13.3,2,28,30,7.1,2.6,34.5,1,2016
190,John Brown,ARI,27,WR,10,5,55,21,38.20%,299,14.2,3,15,52,5.4,2.1,29.9,0,2017
90,John Brown,BAL,28,WR,16,15,97,42,43.30%,715,17,5,28,71,7.4,2.6,44.7,0,2018
30,John Brown,BUF,29,WR,15,15,115,72,62.60%,1060,14.7,6,53,53,9.2,4.8,70.7,0,2019
131,John Brown,BUF,30,WR,9,8,52,33,63.50%,458,13.9,3,22,46,8.8,3.7,50.9,0,2020
516,John Brown,3TM,31,WR,4,0,3,0,0.00%,0,,0,0,0,0,0,0,0,2021
451,John Brown,BUF,32,WR,3,0,2,1,50.00%,42,42,1,1,42,21,0.3,14,0,2022
295,John Hightower,PHI,24,WR,13,4,29,10,34.50%,167,16.7,0,5,59,5.8,0.8,12.8,0,2020
246,John Madsen,OAK,23,WR,15,1,19,11,57.90%,146,13.3,1,4,57,7.7,0.7,9.7,0,2006
282,John Madsen,OAK,24,WR,16,3,12,8,66.70%,102,12.8,1,5,39,8.5,0.5,6.4,0,2007
456,John Madsen,OAK,25,WR,4,0,1,0,0.00%,0,,0,0,0,0,0,0,,2008
452,John Matthews,JAX,24,WR,3,0,1,0,0.00%,0,,0,0,0,0,0,0,,2010
472,John Ross,CIN,22,WR,3,1,2,0,0.00%,0,,0,0,0,0,0,0,1,2017
195,John Ross,CIN,23,WR,13,10,58,21,36.20%,210,10,7,13,39,3.6,1.6,16.2,0,2018
163,John Ross,CIN,24,WR,8,8,56,28,50.00%,506,18.1,3,22,66,9,3.5,63.3,1,2019
433,John Ross,CIN,25,WR,3,1,7,2,28.60%,17,8.5,0,1,15,2.4,0.7,5.7,0,2020
284,John Ross,NYG,26,WR,10,1,20,11,55.00%,224,20.4,1,8,51,11.2,1.1,22.4,1,2021
212,John Standeford,DET,26,WR,9,4,34,15,44.10%,244,16.3,0,8,36,7.2,1.7,27.1,1,2008
431,John Standeford,DET,27,WR,2,0,3,1,33.30%,5,5,0,1,5,1.7,0.5,2.5,0,2009
361,John Stone,OAK,25,WR,4,0,5,3,60.00%,80,26.7,0,2,55,16,0.8,20,0,2004
486,John Ursua,SEA,25,WR,3,0,1,1,100.00%,11,11,0,1,11,11,0.3,3.7,0,2019
308,Johnnie Lee Higgins,OAK,24,WR,16,2,8,6,75.00%,47,7.8,0,2,16,5.9,0.4,2.9,4,2007
161,Johnnie Lee Higgins,OAK,25,WR,16,3,42,22,52.40%,366,16.6,4,13,84,8.7,1.4,22.9,1,2008
191,Johnnie Lee Higgins,OAK,26,WR,15,5,45,19,42.20%,263,13.8,0,14,33,5.8,1.3,17.5,4,2009
263,Johnnie Lee Higgins,OAK,27,WR,13,1,30,10,33.30%,103,10.3,0,5,26,3.4,0.8,7.9,0,2010
426,Johnnie Morant,OAK,23,WR,4,0,2,1,50.00%,20,20,0,1,20,10,0.3,5,0,2004
293,Johnnie Morant,OAK,25,WR,10,2,12,7,58.30%,70,10,0,3,18,5.8,0.7,7,2,2006
44,Johnnie Morton,DET,29,WR,16,16,116,61,52.60%,788,12.9,3,40,42,6.8,3.8,49.3,1,2000
20,Johnnie Morton,DET,30,WR,16,16,144,77,53.50%,1154,15,4,58,76,8,4.8,72.1,1,2001
137,Johnnie Morton,KAN,31,WR,14,14,64,29,45.30%,397,13.7,1,25,30,6.2,2.1,28.4,0,2002
57,Johnnie Morton,KAN,32,WR,16,16,92,50,54.30%,740,14.8,4,36,50,8,3.1,46.3,0,2003
44,Johnnie Morton,KAN,33,WR,13,12,79,55,69.60%,795,14.5,3,38,52,10.1,4.2,61.2,2,2004
177,Johnnie Morton,SFO,34,WR,13,10,44,21,47.70%,288,13.7,0,14,30,6.5,1.6,22.2,0,2005
403,Johnny Holton,OAK,26,WR,15,0,3,2,66.70%,34,17,0,2,30,11.3,0.1,2.3,1,2016
284,Johnny Holton,OAK,27,WR,16,1,18,9,50.00%,218,24.2,3,5,64,12.1,0.6,13.6,3,2017
504,Johnny Holton,OAK,28,WR,1,0,1,0,0.00%,0,,0,0,0,0,0,0,,2018
379,Johnny Holton,PIT,29,WR,16,3,15,3,20.00%,21,7,0,1,18,1.4,0.2,1.3,0,2019
65,Johnny Knox,CHI,24,WR,16,16,100,51,51.00%,960,18.8,5,43,67,9.6,3.2,60,1,2010
112,Johnny Knox,CHI,25,WR,14,11,69,37,53.60%,727,19.6,2,31,81,10.5,2.6,51.9,1,2011
86,Johnny Knox*,CHI,23,WR,15,0,80,45,56.30%,527,11.7,5,22,68,6.6,3,35.1,3,2009
415,Jojo Natson,NYJ,23,WR,7,0,5,2,40.00%,18,9,0,1,19,3.6,0.3,2.6,1,2017
183,Jonathan Baldwin,KAN,22,WR,11,3,52,21,40.40%,254,12.1,1,13,39,4.9,1.9,23.1,0,2011
184,Jonathan Baldwin,KAN,23,WR,15,7,47,20,42.60%,325,16.3,1,15,57,6.9,1.3,21.7,0,2012
360,Jonathan Baldwin,SFO,24,WR,7,1,9,3,33.30%,28,9.3,0,1,15,3.1,0.4,4,0,2013
410,Jonathan Carter,NYG,22,WR,2,0,3,0,0.00%,0,,0,0,0,0,0,0,0,2001
319,Jonathan Carter,NYJ,24,WR,9,0,6,4,66.70%,93,23.3,1,3,62,15.5,0.4,10.3,0,2003
254,Jonathan Carter,NYJ,25,WR,13,1,16,10,62.50%,173,17.3,1,7,46,10.8,0.8,13.3,2,2004
404,Jonathan Krause,PHI,23,WR,2,0,4,2,50.00%,11,5.5,0,0,7,2.8,1,5.5,0,2015
360,Jonathan Smith,BUF,23,WR,9,0,6,3,50.00%,21,7,0,1,11,3.5,0.3,2.3,0,2004
314,Jonathan Smith,BUF,24,WR,7,1,7,5,71.40%,56,11.2,1,3,19,8,0.7,8,1,2005
454,Jordan Kent,SEA,24,WR,9,1,7,0,0.00%,0,,0,0,0,0,0,0,,2008
410,Jordan Kent,STL,25,WR,5,0,3,1,33.30%,5,5,0,1,5,1.7,0.2,1,0,2009
442,Jordan Leslie,CLE,26,WR,2,0,1,1,100.00%,26,26,0,1,26,26,0.5,13,0,2017
40,Jordan Matthews,PHI,22,WR,16,10,103,67,65.00%,872,13,8,43,44,8.5,4.2,54.5,0,2014
16,Jordan Matthews,PHI,23,WR,16,12,126,85,67.50%,997,11.7,8,46,78,7.9,5.3,62.3,2,2015
31,Jordan Matthews,PHI,24,WR,14,13,117,73,62.40%,804,11,3,38,54,6.9,5.2,57.4,1,2016
168,Jordan Matthews,BUF,25,WR,10,7,36,25,69.40%,282,11.3,1,13,47,7.8,2.5,28.2,1,2017
207,Jordan Matthews,PHI,26,WR,14,3,28,20,71.40%,300,15,2,14,56,10.7,1.4,21.4,0,2018
364,Jordan Matthews,2TM,27,WR,3,1,12,4,33.30%,33,8.3,0,1,10,2.8,1.3,11,0,2019
174,Jordan Norwood,CLE,25,WR,14,4,34,23,67.60%,268,11.7,1,14,51,7.9,1.6,19.1,1,2011
238,Jordan Norwood,CLE,26,WR,2,0,19,13,68.40%,137,10.5,0,5,27,7.2,6.5,68.5,0,2012
189,Jordan Norwood,DEN,29,WR,11,5,32,22,68.80%,207,9.4,0,11,34,6.5,2,18.8,1,2015
189,Jordan Norwood,DEN,30,WR,14,6,35,21,60.00%,232,11,1,9,36,6.6,1.5,16.6,5,2016
449,Jordan Payton,CLE,23,WR,4,0,3,1,33.30%,3,3,0,0,3,1,0.3,0.8,0,2016
59,Jordan Shipley,CIN,25,WR,15,4,74,52,70.30%,600,11.5,3,31,64,8.1,3.5,40,0,2010
342,Jordan Shipley,CIN,26,WR,2,0,5,4,80.00%,14,3.5,0,0,5,2.8,2,7,1,2011
171,Jordan Shipley,2TM,27,WR,7,2,39,23,59.00%,244,10.6,1,0,36,6.3,3.3,34.9,1,2012
229,Jordan Taylor,DEN,24,WR,16,0,25,16,64.00%,209,13.1,2,10,35,8.4,1,13.1,1,2016
254,Jordan Taylor,DEN,25,WR,10,2,20,13,65.00%,142,10.9,0,5,30,7.1,1.3,14.2,1,2017
466,Jordan White,NYJ,24,WR,3,0,3,1,33.30%,13,13,0,1,13,4.3,0.3,4.3,0,2012
122,Jordy Nelson,GNB,23,WR,16,2,54,33,61.10%,366,11.1,2,19,29,6.8,2.1,22.9,0,2008
170,Jordy Nelson,GNB,24,WR,13,0,31,22,71.00%,320,14.5,2,15,51,10.3,1.7,24.6,3,2009
85,Jordy Nelson,GNB,25,WR,16,4,64,45,70.30%,582,12.9,2,25,80,9.1,2.8,36.4,3,2010
31,Jordy Nelson,GNB,26,WR,16,9,96,68,70.80%,1263,18.6,15,47,93,13.2,4.3,78.9,0,2011
79,Jordy Nelson,GNB,27,WR,12,10,73,49,67.10%,745,15.2,7,36,73,10.2,4.1,62.1,0,2012
16,Jordy Nelson,GNB,28,WR,16,16,127,85,66.90%,1314,15.5,8,60,76,10.3,5.3,82.1,0,2013
5,Jordy Nelson,GNB,31,WR,16,16,152,97,63.80%,1257,13,14,62,60,8.3,6.1,78.6,1,2016
68,Jordy Nelson,GNB,32,WR,15,15,88,53,60.20%,482,9.1,6,38,58,5.5,3.5,32.1,0,2017
49,Jordy Nelson,OAK,33,WR,15,14,88,63,71.60%,739,11.7,3,36,66,8.4,4.2,49.3,1,2018
7,Jordy Nelson*,GNB,29,WR,16,16,151,98,64.90%,1519,15.5,13,71,80,10.1,6.1,94.9,0,2014
489,Josh Ali,ATL,23,WR,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2022
454,Josh Bellamy,CHI,25,WR,4,0,1,0,0.00%,0,,0,0,0,0,0,0,,2014
208,Josh Bellamy,CHI,26,WR,16,3,34,19,55.90%,224,11.8,2,8,48,6.6,1.2,14,0,2015
199,Josh Bellamy,CHI,27,WR,16,2,38,19,50.00%,282,14.8,1,13,31,7.4,1.2,17.6,0,2016
171,Josh Bellamy,CHI,28,WR,15,7,46,24,52.20%,376,15.7,1,15,46,8.2,1.6,25.1,0,2017
247,Josh Bellamy,CHI,29,WR,16,2,25,14,56.00%,117,8.4,1,8,20,4.7,0.9,7.3,0,2018
398,Josh Bellamy,NYJ,30,WR,7,0,3,2,66.70%,20,10,0,1,15,6.7,0.3,2.9,0,2019
264,Josh Boyce,NWE,22,WR,9,3,19,9,47.40%,121,13.4,0,6,30,6.4,1,13.4,0,2013
279,Josh Cooper,CLE,23,WR,6,0,19,8,42.10%,106,13.3,0,6,28,5.6,1.3,17.7,0,2012
266,Josh Cooper,CLE,24,WR,5,0,14,9,64.30%,60,6.7,0,5,16,4.3,1.8,12,0,2013
398,Josh Cribbs,CLE,22,WR,14,0,1,1,100.00%,7,7,0,0,7,7,0.1,0.5,4,2005
249,Josh Cribbs,CLE,23,WR,16,1,15,10,66.70%,91,9.1,0,4,14,6.1,0.6,5.7,3,2006
377,Josh Cribbs,CLE,25,WR,15,2,7,2,28.60%,18,9,1,2,17,2.6,0.1,1.2,0,2008
172,Josh Cribbs,CLE,27,WR,15,5,39,23,59.00%,292,12.7,1,11,65,7.5,1.5,19.5,7,2010
94,Josh Cribbs,CLE,28,WR,16,7,67,41,61.20%,518,12.6,4,27,45,7.7,2.6,32.4,3,2011
381,Josh Cribbs,NYJ,30,WR,6,0,2,2,100.00%,6,3,0,0,5,3,0.3,1,0,2013
418,Josh Cribbs,IND,31,WR,6,0,1,1,100.00%,8,8,0,0,8,8,0.2,1.3,2,2014
352,Josh Cribbs*,CLE,24,WR,16,2,5,3,60.00%,37,12.3,0,3,18,7.4,0.2,2.3,5,2007
297,Josh Cribbs*,CLE,29,WR,16,2,11,7,63.60%,63,9,0,3,24,5.7,0.4,3.9,6,2012
181,Josh Cribbs*+,CLE,26,WR,16,12,37,20,54.10%,135,6.8,1,4,35,3.6,1.3,8.4,6,2009
399,Josh Doctson,WAS,24,WR,2,0,6,2,33.30%,66,33,0,1,57,11,1,33,0,2016
115,Josh Doctson,WAS,25,WR,16,14,78,35,44.90%,502,14.3,6,25,52,6.4,2.2,31.4,0,2017
81,Josh Doctson,WAS,26,WR,15,12,78,44,56.40%,532,12.1,2,31,32,6.8,2.9,35.5,0,2018
73,Josh Gordon,CLE,21,WR,16,13,96,50,52.10%,805,16.1,5,40,71,8.4,3.1,50.3,1,2012
172,Josh Gordon,CLE,23,WR,5,5,47,24,51.10%,303,12.6,0,16,32,6.4,4.8,60.6,0,2014
210,Josh Gordon,CLE,26,WR,5,5,42,18,42.90%,335,18.6,1,12,54,8,3.6,67,0,2017
92,Josh Gordon,2TM,27,WR,12,12,71,41,57.70%,737,18,4,30,55,10.4,3.4,61.4,0,2018
167,Josh Gordon,2TM,28,WR,11,7,47,27,57.40%,426,15.8,1,16,58,9.1,2.5,38.7,0,2019
349,Josh Gordon,KAN,30,WR,12,7,14,5,35.70%,32,6.4,1,3,11,2.3,0.4,2.7,0,2021
500,Josh Gordon,TEN,31,WR,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2022
12,Josh Gordon*+,CLE,22,WR,14,14,159,87,54.70%,1646,18.9,9,64,95,10.4,6.2,117.6,0,2013
290,Josh Huff,PHI,23,WR,12,0,18,8,44.40%,98,12.3,0,4,44,5.4,0.7,8.2,1,2014
164,Josh Huff,PHI,24,WR,15,4,42,27,64.30%,312,11.6,3,16,41,7.4,1.8,20.8,0,2015
227,Josh Huff,2TM,25,WR,10,2,23,16,69.60%,113,7.1,1,0,17,4.9,1.6,11.3,0,2016
325,Josh Malone,CIN,21,WR,11,7,17,6,35.30%,63,10.5,1,3,25,3.7,0.5,5.7,0,2017
469,Josh Malone,CIN,22,WR,9,0,5,1,20.00%,12,12,0,1,12,2.4,0.1,1.3,0,2018
381,Josh Malone,NYJ,24,WR,4,0,6,4,66.70%,16,4,0,1,13,2.7,1,4,0,2020
175,Josh Morgan,SFO,23,WR,12,1,43,20,46.50%,319,16,3,13,48,7.4,1.7,26.6,0,2008
59,Josh Morgan,SFO,24,WR,16,15,80,52,65.00%,527,10.1,3,18,61,6.6,3.3,32.9,0,2009
90,Josh Morgan,SFO,25,WR,16,11,80,44,55.00%,698,15.9,2,27,65,8.7,2.8,43.6,2,2010
227,Josh Morgan,SFO,26,WR,5,5,20,15,75.00%,220,14.7,1,12,30,11,3,44,0,2011
82,Josh Morgan,WAS,27,WR,16,15,73,48,65.80%,510,10.6,2,30,32,7,3,31.9,1,2012
195,Josh Morgan,WAS,28,WR,14,7,34,20,58.80%,214,10.7,0,14,21,6.3,1.4,15.3,2,2013
266,Josh Morgan,CHI,29,WR,14,7,19,10,52.60%,70,7,1,4,13,3.7,0.7,5,0,2014
147,Josh Palmer,LAC,23,WR,17,5,49,33,67.30%,353,10.7,4,18,36,7.2,1.9,20.8,0,2021
36,Josh Palmer,LAC,24,WR,16,11,107,72,67.30%,769,10.7,3,39,50,7.2,4.5,48.1,1,2022
113,Josh Reed,BUF,22,WR,16,2,59,37,62.70%,509,13.8,2,23,42,8.6,2.3,31.8,1,2002
41,Josh Reed,BUF,23,WR,16,16,104,58,55.80%,588,10.1,2,33,26,5.7,3.6,36.8,1,2003
208,Josh Reed,BUF,24,WR,12,1,36,16,44.40%,153,9.6,0,8,20,4.3,1.3,12.8,0,2004
121,Josh Reed,BUF,25,WR,16,6,53,32,60.40%,449,14,2,20,51,8.5,2,28.1,0,2005
109,Josh Reed,BUF,26,WR,13,1,48,34,70.80%,410,12.1,2,21,52,8.5,2.6,31.5,0,2006
62,Josh Reed,BUF,27,WR,15,9,88,51,58.00%,578,11.3,0,32,30,6.6,3.4,38.5,0,2007
48,Josh Reed,BUF,28,WR,13,13,80,56,70.00%,597,10.7,1,36,24,7.5,4.3,45.9,0,2008
153,Josh Reed,BUF,29,WR,14,4,45,27,60.00%,291,10.8,1,18,29,6.5,1.9,20.8,3,2009
270,Josh Reynolds,LAR,22,WR,16,1,24,11,45.80%,104,9.5,1,8,28,4.3,0.7,6.5,0,2017
143,Josh Reynolds,LAR,23,WR,16,8,53,29,54.70%,402,13.9,5,23,33,7.6,1.8,25.1,0,2018
194,Josh Reynolds,LAR,24,WR,16,2,43,21,48.80%,326,15.5,1,15,31,7.6,1.3,20.4,0,2019
72,Josh Reynolds,LAR,25,WR,16,13,81,52,64.20%,618,11.9,2,31,40,7.6,3.3,38.6,2,2020
167,Josh Reynolds,2TM,26,WR,12,5,49,29,59.20%,396,13.7,2,21,39,8.1,2.4,33,0,2021
113,Josh Reynolds,DET,27,WR,14,11,59,38,64.40%,479,12.6,3,25,31,8.1,2.7,34.2,0,2022
50,JuJu Smith-Schuster,PIT,21,WR,14,7,79,58,73.40%,917,15.8,7,37,97,11.6,4.1,65.5,0,2017
97,JuJu Smith-Schuster,PIT,23,WR,12,12,70,42,60.00%,552,13.1,3,23,76,7.9,3.5,46,1,2019
9,JuJu Smith-Schuster,PIT,24,WR,16,14,128,97,75.80%,831,8.6,9,48,31,6.5,6.1,51.9,3,2020
253,JuJu Smith-Schuster,PIT,25,WR,5,5,28,15,53.60%,129,8.6,0,6,24,4.6,3,25.8,0,2021
24,JuJu Smith-Schuster,KAN,26,WR,16,14,101,78,77.20%,933,12,3,47,53,9.2,4.9,58.3,3,2022
7,JuJu Smith-Schuster*,PIT,22,WR,16,13,166,111,66.90%,1426,12.8,7,67,97,8.6,6.9,89.1,1,2018
111,Julian Edelman,NWE,23,WR,11,7,54,37,68.50%,359,9.7,1,19,29,6.6,3.4,32.6,1,2009
294,Julian Edelman,NWE,24,WR,15,3,14,7,50.00%,86,12.3,0,3,40,6.1,0.5,5.7,1,2010
332,Julian Edelman,NWE,25,WR,13,0,9,4,44.40%,34,8.5,0,0,11,3.8,0.3,2.6,3,2011
179,Julian Edelman,NWE,26,WR,9,3,32,21,65.60%,235,11.2,3,12,56,7.3,2.3,26.1,1,2012
4,Julian Edelman,NWE,27,WR,16,11,151,105,69.50%,1056,10.1,6,54,44,7,6.6,66,6,2013
8,Julian Edelman,NWE,28,WR,14,13,134,92,68.70%,972,10.6,4,50,69,7.3,6.6,69.4,3,2014
47,Julian Edelman,NWE,29,WR,9,9,88,61,69.30%,692,11.3,7,37,59,7.9,6.8,76.9,1,2015
4,Julian Edelman,NWE,30,WR,16,13,159,98,61.60%,1106,11.3,3,56,77,7,6.1,69.1,3,2016
28,Julian Edelman,NWE,32,WR,12,12,108,74,68.50%,850,11.5,6,41,36,7.9,6.2,70.8,1,2018
5,Julian Edelman,NWE,33,WR,16,13,153,100,65.40%,1117,11.2,6,54,44,7.3,6.3,69.8,3,2019
193,Julian Edelman,NWE,34,WR,6,1,39,21,53.80%,315,15,0,18,49,8.1,3.5,52.5,0,2020
479,Julian Talley,NYG,24,WR,2,0,2,0,0.00%,0,,0,0,0,0,0,0,,2013
56,Julio Jones,ATL,22,WR,13,13,95,54,56.80%,959,17.8,8,36,80,10.1,4.2,73.8,1,2011
102,Julio Jones,ATL,24,WR,5,5,59,41,69.50%,580,14.1,2,25,81,9.8,8.2,116,2,2013
74,Julio Jones,ATL,31,WR,9,9,68,51,75.00%,771,15.1,3,36,44,11.3,5.7,85.7,0,2020
154,Julio Jones,TEN,32,WR,10,10,48,31,64.60%,434,14,1,19,51,9,3.1,43.4,0,2021
180,Julio Jones,TAM,33,WR,10,5,43,24,55.80%,299,12.5,2,13,48,7,2.4,29.9,0,2022
19,Julio Jones*,ATL,23,WR,16,15,128,79,61.70%,1198,15.2,10,56,80,9.4,4.9,74.9,0,2012
3,Julio Jones*,ATL,25,WR,15,15,163,104,63.80%,1593,15.3,6,76,79,9.8,6.9,106.2,2,2014
