Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Years
385,Nate Lawrie,CIN,27,TE,8,3,4,2,50.00%,11,5.5,0,0,7,2.8,0.3,1.4,0,2008
396,Nic Jacobs,JAX,23,TE,13,4,3,2,66.70%,16,8,1,2,14,5.3,0.2,1.2,0,2014
440,Nic Jacobs,JAX,24,TE,11,2,3,1,33.30%,6,6,0,0,6,2,0.1,0.5,0,2015
217,Nick Boyle,BAL,22,TE,11,2,23,18,78.30%,153,8.5,0,10,25,6.7,1.6,13.9,0,2015
322,Nick Boyle,BAL,23,TE,6,0,6,6,100.00%,44,7.3,0,1,20,7.3,1,7.3,0,2016
147,Nick Boyle,BAL,24,TE,15,11,37,28,75.70%,203,7.3,0,11,16,5.5,1.9,13.5,0,2017
179,Nick Boyle,BAL,25,TE,16,13,37,23,62.20%,213,9.3,0,10,25,5.8,1.4,13.3,0,2018
141,Nick Boyle,BAL,26,TE,16,15,43,31,72.10%,321,10.4,2,13,35,7.5,1.9,20.1,0,2019
247,Nick Boyle,BAL,27,TE,9,9,17,14,82.40%,113,8.1,2,8,21,6.6,1.6,12.6,0,2020
470,Nick Boyle,BAL,28,TE,5,3,2,1,50.00%,2,2,0,0,2,1,0.2,0.4,0,2021
433,Nick Kasa,OAK,23,TE,16,1,5,1,20.00%,9,9,1,1,9,1.8,0.1,0.6,0,2013
349,Nick Keizer,KAN,25,TE,16,3,9,6,66.70%,63,10.5,0,2,22,7,0.4,3.9,1,2020
450,Nick O'Leary,BUF,23,TE,4,0,3,1,33.30%,37,37,0,1,37,12.3,0.3,9.3,0,2015
187,Nick O'Leary,BUF,25,TE,15,5,32,22,68.80%,322,14.6,2,14,32,10.1,1.5,21.5,1,2017
315,Nick O'Leary,MIA,26,TE,12,7,10,8,80.00%,86,10.8,1,6,19,8.6,0.7,7.2,0,2018
249,Nick O'Leary,2TM,27,TE,12,5,18,13,72.20%,109,8.4,1,4,19,6.1,1.1,9.1,1,2019
390,Nick Vannett,SEA,23,TE,9,2,4,3,75.00%,32,10.7,0,1,21,8,0.3,3.6,0,2016
263,Nick Vannett,SEA,24,TE,15,4,15,12,80.00%,124,10.3,1,6,21,8.3,0.8,8.3,0,2017
144,Nick Vannett,SEA,25,TE,15,9,43,29,67.40%,269,9.3,3,17,32,6.3,1.9,17.9,1,2018
214,Nick Vannett,2TM,26,TE,16,7,22,17,77.30%,166,9.8,0,5,18,7.5,1.1,10.4,0,2019
259,Nick Vannett,DEN,27,TE,15,11,21,14,66.70%,95,6.8,1,6,19,4.5,0.9,6.3,0,2020
313,Nick Vannett,NOR,28,TE,7,2,15,9,60.00%,133,14.8,1,7,30,8.9,1.3,19,0,2021
106,Niles Paul,WAS,25,TE,16,7,52,39,75.00%,507,13,1,19,50,9.8,2.4,31.7,1,2014
252,Niles Paul,WAS,28,TE,14,8,19,13,68.40%,94,7.2,0,4,32,4.9,0.9,6.7,0,2017
102,Noah Fant,DEN,22,TE,16,11,66,40,60.60%,562,14.1,3,23,75,8.5,2.5,35.1,1,2019
45,Noah Fant,DEN,23,TE,15,14,93,62,66.70%,673,10.9,3,34,37,7.2,4.1,44.9,0,2020
40,Noah Fant,DEN,24,TE,16,16,90,68,75.60%,670,9.9,4,29,35,7.4,4.3,41.9,0,2021
76,Noah Fant,SEA,25,TE,17,16,63,50,79.40%,486,9.7,4,24,51,7.7,2.9,28.6,0,2022
325,Noah Gray,KAN,22,TE,16,1,10,7,70.00%,36,5.1,1,2,8,3.6,0.4,2.3,0,2021
153,Noah Gray,KAN,23,TE,17,8,34,28,82.40%,299,10.7,1,14,27,8.8,1.6,17.6,0,2022
523,Noah Togiai,IND,23,TE,4,0,1,0,0.00%,0,,0,0,0,0,0,0,,2020
504,Noah Togiai,PHI,25,TE,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2022
161,O.J. Howard,TAM,23,TE,14,14,39,26,66.70%,432,16.6,6,20,58,11.1,1.9,30.9,3,2017
124,O.J. Howard,TAM,24,TE,10,8,48,34,70.80%,565,16.6,5,28,75,11.8,3.4,56.5,0,2018
132,O.J. Howard,TAM,25,TE,14,14,53,34,64.20%,459,13.5,1,23,33,8.7,2.4,32.8,1,2019
288,O.J. Howard,TAM,26,TE,4,1,19,11,57.90%,146,13.3,2,8,33,7.7,2.8,36.5,0,2020
257,O.J. Howard,TAM,27,TE,17,9,21,14,66.70%,135,9.6,1,10,21,6.4,0.8,7.9,0,2021
281,O.J. Howard,HOU,28,TE,13,10,23,10,43.50%,145,14.5,2,6,26,6.3,0.8,11.2,0,2022
186,O.J. Santiago,CLE,27,TE,14,12,27,17,63.00%,153,9,2,7,27,5.7,1.2,10.9,0,2001
316,O.J. Santiago,OAK,29,TE,12,7,7,5,71.40%,69,13.8,0,2,36,9.9,0.4,5.8,0,2003
278,Orson Charles,CIN,21,TE,16,6,10,8,80.00%,101,12.6,0,5,25,10.1,0.5,6.3,0,2012
418,Orson Charles,CIN,22,TE,13,0,2,1,50.00%,8,8,0,0,8,4,0.1,0.6,0,2013
398,Orson Charles,KAN,26,TE,5,0,2,2,100.00%,53,26.5,0,1,35,26.5,0.4,10.6,0,2017
382,Orson Charles,CLE,27,TE,13,2,5,3,60.00%,23,7.7,0,0,9,4.6,0.2,1.8,0,2018
105,Owen Daniels,HOU,24,TE,14,12,51,34,66.70%,352,10.4,5,21,33,6.9,2.4,25.1,0,2006
35,Owen Daniels,HOU,25,TE,16,16,94,63,67.00%,768,12.2,3,44,29,8.2,3.9,48,4,2007
102,Owen Daniels,HOU,27,TE,8,8,58,40,69.00%,519,13,5,28,44,8.9,5,64.9,1,2009
112,Owen Daniels,HOU,28,TE,11,10,68,38,55.90%,471,12.4,2,25,31,6.9,3.5,42.8,0,2010
53,Owen Daniels,HOU,29,TE,15,15,85,54,63.50%,677,12.5,3,41,34,8,3.6,45.1,0,2011
176,Owen Daniels,HOU,31,TE,5,5,41,24,58.50%,252,10.5,3,18,28,6.1,4.8,50.4,0,2013
84,Owen Daniels,BAL,32,TE,15,13,79,48,60.80%,527,11,4,32,39,6.7,3.2,35.1,0,2014
83,Owen Daniels,DEN,33,TE,16,16,77,46,59.70%,517,11.2,3,27,37,6.7,2.9,32.3,0,2015
27,Owen Daniels*,HOU,26,TE,16,16,101,70,69.30%,862,12.3,2,46,35,8.5,4.4,53.9,2,2008
42,Owen Daniels*,HOU,30,TE,15,14,104,62,59.60%,716,11.5,6,38,39,6.9,4.1,47.7,0,2012
295,Parker Hesse,ATL,27,TE,17,7,11,9,81.80%,89,9.9,0,6,22,8.1,0.5,5.2,0,2022
52,Pat Freiermuth,PIT,23,TE,16,9,79,60,75.90%,497,8.3,7,34,24,6.3,3.8,31.1,1,2021
47,Pat Freiermuth,PIT,24,TE,16,8,98,63,64.30%,732,11.6,2,37,57,7.5,3.9,45.8,0,2022
277,Patrick Hape,TAM,26,TE,16,2,13,6,46.20%,39,6.5,0,1,13,3,0.4,2.4,0,2000
302,Patrick Hape,DEN,28,TE,16,0,14,6,42.90%,26,4.3,2,3,7,1.9,0.4,1.6,0,2002
344,Patrick Hape,DEN,29,TE,16,0,4,3,75.00%,30,10,0,2,12,7.5,0.2,1.9,0,2003
285,Patrick Hape,DEN,30,TE,16,5,17,8,47.10%,35,4.4,4,6,11,2.1,0.5,2.2,0,2004
372,Paul Irons,CLE,22,TE,2,1,2,2,100.00%,16,8,0,1,14,8,1,8,0,2005
141,Pete Mitchell,NYG,29,TE,14,5,37,25,67.60%,245,9.8,1,17,22,6.6,1.8,17.5,1,2000
298,Pete Mitchell,DET,30,TE,5,1,5,5,100.00%,29,5.8,0,1,12,5.8,1,5.8,0,2001
153,Pete Mitchell,JAX,31,TE,16,11,36,25,69.40%,246,9.8,2,14,45,6.8,1.6,15.4,0,2002
268,Peyton Hendershot,DAL,23,TE,17,2,16,11,68.80%,103,9.4,2,8,29,6.4,0.6,6.1,1,2022
403,Pharaoh Brown,CLE,25,TE,9,6,3,2,66.70%,27,13.5,0,1,18,9,0.2,3,0,2019
249,Pharaoh Brown,HOU,26,TE,13,9,16,14,87.50%,163,11.6,2,9,29,10.2,1.1,12.5,0,2020
204,Pharaoh Brown,HOU,27,TE,15,12,34,23,67.60%,171,7.4,0,6,29,5,1.5,11.4,1,2021
259,Pharaoh Brown,2TM,28,TE,16,8,20,12,60.00%,117,9.8,0,6,30,5.9,0.8,7.3,0,2022
380,Phillip Supernaw,2TM,24,TE,8,1,3,3,100.00%,30,10,0,0,29,10,0.4,3.8,0,2014
392,Phillip Supernaw,TEN,25,TE,16,1,4,3,75.00%,32,10.7,0,1,16,8,0.2,2,1,2015
359,Phillip Supernaw,TEN,26,TE,15,2,5,4,80.00%,62,15.5,0,3,30,12.4,0.3,4.1,0,2016
374,Phillip Supernaw,TEN,27,TE,16,3,6,4,66.70%,39,9.8,1,2,20,6.5,0.3,2.4,0,2017
380,Quinn Sypniewski,BAL,24,TE,16,3,2,2,100.00%,15,7.5,0,0,9,7.5,0.1,0.9,0,2006
117,Quinn Sypniewski,BAL,25,TE,15,9,52,34,65.40%,246,7.2,1,15,13,4.7,2.3,16.4,1,2007
309,Quintin Morris,BUF,23,TE,14,1,11,8,72.70%,84,10.5,1,6,26,7.6,0.6,6,1,2022
132,Randal Williams,OAK,28,TE,16,10,57,28,49.10%,293,10.5,0,14,28,5.1,1.8,18.3,2,2006
414,Randall Telfer,CLE,24,TE,14,5,7,2,28.60%,4,2,0,0,7,0.6,0.1,0.3,0,2016
388,Randall Telfer,CLE,25,TE,16,14,4,3,75.00%,36,12,0,2,20,9,0.2,2.3,0,2017
104,Randy McMichael,MIA,23,TE,16,16,68,39,57.40%,485,12.4,4,24,45,7.1,2.4,30.3,1,2002
60,Randy McMichael,MIA,24,TE,16,16,83,49,59.00%,598,12.2,2,29,46,7.2,3.1,37.4,0,2003
26,Randy McMichael,MIA,25,TE,16,16,118,73,61.90%,791,10.8,4,43,42,6.7,4.6,49.4,2,2004
43,Randy McMichael,MIA,26,TE,16,16,104,60,57.70%,582,9.7,5,25,30,5.6,3.8,36.4,1,2005
39,Randy McMichael,MIA,27,TE,16,16,96,62,64.60%,640,10.3,3,37,24,6.7,3.9,40,0,2006
99,Randy McMichael,STL,28,TE,16,15,67,39,58.20%,429,11,3,29,29,6.4,2.4,26.8,0,2007
252,Randy McMichael,STL,29,TE,4,4,21,11,52.40%,139,12.6,0,5,31,6.6,2.8,34.8,0,2008
125,Randy McMichael,STL,30,TE,16,16,62,34,54.80%,332,9.8,1,13,35,5.4,2.1,20.8,0,2009
196,Randy McMichael,SDG,31,TE,16,11,27,20,74.10%,221,11.1,2,15,28,8.2,1.3,13.8,0,2010
137,Randy McMichael,SDG,32,TE,16,14,44,30,68.20%,271,9,0,12,30,6.2,1.9,16.9,0,2011
273,Randy McMichael,SDG,33,TE,16,10,13,9,69.20%,51,5.7,0,3,13,3.9,0.6,3.2,1,2012
455,Rashod Kent,HOU,23,TE,7,4,1,0,0.00%,0,,0,0,0,0,0,0,,2003
365,Reggie Davis,SDG,24,TE,10,0,1,1,100.00%,8,8,0,0,8,8,0.1,0.8,0,2000
114,Reggie Kelly,ATL,23,TE,16,16,50,31,62.00%,340,11,2,14,37,6.8,1.9,21.3,1,2000
193,Reggie Kelly,ATL,24,TE,14,13,29,16,55.20%,142,8.9,0,6,25,4.9,1.1,10.1,0,2001
229,Reggie Kelly,ATL,25,TE,16,16,20,14,70.00%,162,11.6,0,7,33,8.1,0.9,10.1,0,2002
226,Reggie Kelly,CIN,26,TE,12,11,21,13,61.90%,81,6.2,1,3,13,3.9,1.1,6.8,0,2003
217,Reggie Kelly,CIN,27,TE,16,15,21,15,71.40%,85,5.7,0,5,14,4,0.9,5.3,0,2004
213,Reggie Kelly,CIN,28,TE,15,14,18,15,83.30%,90,6,1,4,16,5,1,6,1,2005
172,Reggie Kelly,CIN,29,TE,16,16,33,21,63.60%,254,12.1,1,12,32,7.7,1.3,15.9,0,2006
190,Reggie Kelly,CIN,30,TE,15,15,27,20,74.10%,211,10.6,0,7,26,7.8,1.3,14.1,0,2007
130,Reggie Kelly,CIN,31,TE,16,15,42,31,73.80%,207,6.7,0,5,31,4.9,1.9,12.9,0,2008
264,Reggie Kelly,CIN,33,TE,16,14,13,10,76.90%,42,4.2,0,0,9,3.2,0.6,2.6,0,2010
419,Reggie Kelly,ATL,34,TE,16,2,2,1,50.00%,7,7,0,0,7,3.5,0.1,0.4,0,2011
197,Rhett Ellison,MIN,26,TE,16,13,26,19,73.10%,208,10.9,1,12,40,8,1.2,13,0,2014
277,Rhett Ellison,MIN,27,TE,15,9,19,11,57.90%,124,11.3,1,5,41,6.5,0.7,8.3,0,2015
285,Rhett Ellison,MIN,28,TE,15,6,14,9,64.30%,57,6.3,0,2,21,4.1,0.6,3.8,0,2016
172,Rhett Ellison,NYG,29,TE,16,14,32,24,75.00%,235,9.8,2,13,27,7.3,1.5,14.7,0,2017
170,Rhett Ellison,NYG,30,TE,14,12,34,25,73.50%,272,10.9,1,13,29,8,1.8,19.4,0,2018
409,Rich Griffith,JAX,31,TE,16,1,3,0,0.00%,0,,0,0,0,0,0,0,,2000
431,Richard Angulo,STL,23,TE,5,0,1,0,0.00%,0,,0,0,0,0,0,0,,2003
387,Richard Angulo,MIN,25,TE,2,0,1,1,100.00%,11,11,0,1,11,11,0.5,5.5,0,2005
274,Richard Angulo,JAX,27,TE,5,0,9,8,88.90%,81,10.1,1,3,22,9,1.6,16.2,0,2007
279,Richard Angulo,JAX,28,TE,15,6,11,8,72.70%,63,7.9,0,1,17,5.7,0.5,4.2,0,2008
413,Richard Gordon,OAK,24,TE,14,1,1,1,100.00%,2,2,0,0,2,2,0.1,0.1,0,2011
387,Richard Gordon,OAK,25,TE,13,1,7,2,28.60%,9,4.5,1,1,8,1.3,0.2,0.7,0,2012
425,Richard Gordon,KAN,26,TE,2,0,1,1,100.00%,3,3,0,0,3,3,0.5,1.5,0,2013
461,Richard Gordon,2TM,27,TE,5,3,1,0,0.00%,0,,0,0,0,0,0,0,,2014
289,Richard Owens,MIN,24,TE,7,2,8,8,100.00%,69,8.6,0,4,18,8.6,1.1,9.9,0,2004
378,Richard Owens,MIN,25,TE,16,2,2,2,100.00%,18,9,0,1,12,9,0.1,1.1,0,2005
305,Richard Owens,MIN,26,TE,16,2,9,6,66.70%,45,7.5,1,3,16,5,0.4,2.8,0,2006
421,Richard Owens,STL,27,TE,14,1,2,1,50.00%,9,9,0,1,9,4.5,0.1,0.6,0,2007
455,Richard Quinn,DEN,23,TE,15,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2009
427,Richard Quinn,DEN,24,TE,14,4,2,1,50.00%,9,9,0,0,9,4.5,0.1,0.6,0,2010
195,Richard Rodgers,GNB,22,TE,16,5,30,20,66.70%,225,11.3,2,10,43,7.5,1.3,14.1,0,2014
54,Richard Rodgers,GNB,23,TE,16,12,85,58,68.20%,510,8.8,8,28,61,6,3.6,31.9,0,2015
153,Richard Rodgers,GNB,24,TE,16,6,47,30,63.80%,271,9,2,15,22,5.8,1.9,16.9,0,2016
259,Richard Rodgers,GNB,25,TE,15,1,19,12,63.20%,160,13.3,1,6,36,8.4,0.8,10.7,0,2017
474,Richard Rodgers,PHI,26,TE,7,0,1,1,100.00%,7,7,0,1,7,7,0.1,1,0,2018
182,Richard Rodgers,PHI,28,TE,14,4,31,24,77.40%,345,14.4,2,16,33,11.1,1.7,24.6,0,2020
449,Richard Rodgers,PHI,29,TE,3,0,2,2,100.00%,11,5.5,0,0,9,5.5,0.7,3.7,0,2021
472,Richard Rodgers,LAC,30,TE,10,1,4,1,25.00%,4,4,0,0,4,1,0.1,0.4,0,2022
353,Richie Brockel,CAR,25,TE,11,2,3,3,100.00%,13,4.3,0,1,5,4.3,0.3,1.2,0,2011
472,Richie Brockel,CAR,26,TE,16,0,1,0,0.00%,0,,0,0,0,0,0,0,,2012
417,Richie Brockel,CAR,27,TE,16,0,1,1,100.00%,12,12,0,1,12,12,0.1,0.8,1,2013
124,Rickey Dudley,OAK,28,TE,16,16,49,29,59.20%,350,12.1,4,18,30,7.1,1.8,21.9,1,2000
256,Rickey Dudley,CLE,29,TE,4,4,16,9,56.30%,115,12.8,0,5,27,7.2,2.3,28.8,0,2001
209,Rickey Dudley,TAM,30,TE,14,3,26,16,61.50%,192,12,3,9,35,7.4,1.1,13.7,0,2002
284,Rickey Dudley,TAM,31,TE,7,2,11,7,63.60%,42,6,1,3,9,3.8,1,6,0,2003
346,Rickey Dudley,TAM,32,TE,3,0,4,3,75.00%,48,16,0,2,24,12,1,16,0,2004
126,Ricky Seals-Jones,ARI,23,TE,15,5,69,34,49.30%,343,10.1,1,14,40,5,2.3,22.9,0,2018
164,Ricky Seals-Jones,WAS,26,TE,13,6,49,30,61.20%,271,9,2,14,39,5.5,2.3,20.8,0,2021
387,Rico Gathers,DAL,24,TE,15,4,7,3,42.90%,45,15,0,2,32,6.4,0.2,3,0,2018
104,Rishard Matthews,MIA,24,TE,16,5,67,41,61.20%,448,10.9,2,26,29,6.7,2.6,28,0,2013
97,Rob Gronkowski,NWE,21,TE,16,11,59,42,71.20%,546,13,10,30,28,9.3,2.6,34.1,1,2010
114,Rob Gronkowski,NWE,24,TE,7,6,66,39,59.10%,592,15.2,4,31,50,9,5.6,84.6,0,2013
171,Rob Gronkowski,NWE,27,TE,8,6,38,25,65.80%,540,21.6,3,20,53,14.2,3.1,67.5,0,2016
76,Rob Gronkowski,NWE,29,TE,13,11,72,47,65.30%,682,14.5,3,34,42,9.5,3.6,52.5,1,2018
95,Rob Gronkowski,TAM,31,TE,16,16,77,45,58.40%,623,13.8,7,29,48,8.1,2.8,38.9,1,2020
60,Rob Gronkowski,TAM,32,TE,12,12,89,55,61.80%,802,14.6,6,34,42,9,4.6,66.8,0,2021
55,Rob Gronkowski*,NWE,23,TE,11,11,79,55,69.60%,790,14.4,11,45,41,10,5,71.8,1,2012
5,Rob Gronkowski*+,NWE,22,TE,16,16,124,90,72.60%,1327,14.7,17,69,52,10.7,5.6,82.9,0,2011
21,Rob Gronkowski*+,NWE,25,TE,15,10,131,82,62.60%,1124,13.7,12,60,46,8.6,5.5,74.9,0,2014
35,Rob Gronkowski*+,NWE,26,TE,15,15,120,72,60.00%,1176,16.3,11,52,76,9.8,4.8,78.4,0,2015
25,Rob Gronkowski*+,NWE,28,TE,14,14,105,69,65.70%,1084,15.7,8,57,53,10.3,4.9,77.4,1,2017
249,Rob Housler,ARI,23,TE,12,2,26,12,46.20%,133,11.1,0,5,21,5.1,1,11.1,1,2011
88,Rob Housler,ARI,24,TE,15,9,68,45,66.20%,417,9.3,0,17,33,6.1,3,27.8,0,2012
115,Rob Housler,ARI,25,TE,13,10,57,39,68.40%,454,11.6,1,22,31,8,3,34.9,1,2013
278,Rob Housler,ARI,26,TE,15,7,17,9,52.90%,129,14.3,0,7,27,7.6,0.6,8.6,1,2014
371,Rob Housler,2TM,27,TE,10,0,7,4,57.10%,33,8.3,0,0,12,4.7,0.4,3.3,0,2015
407,Robert Johnson,WAS,25,TE,2,0,2,1,50.00%,14,14,0,1,14,7,0.5,7,0,2005
315,Robert Royal,WAS,24,TE,6,6,11,5,45.50%,48,9.6,0,3,20,4.4,0.8,8,1,2003
290,Robert Royal,WAS,25,TE,14,9,15,8,53.30%,70,8.8,4,6,23,4.7,0.6,5,0,2004
200,Robert Royal,WAS,26,TE,15,14,35,18,51.40%,131,7.3,1,8,29,3.7,1.2,8.7,0,2005
154,Robert Royal,BUF,27,TE,16,15,39,23,59.00%,233,10.1,3,13,33,6,1.4,14.6,0,2006
158,Robert Royal,BUF,28,TE,16,15,38,25,65.80%,248,9.9,3,10,28,6.5,1.6,15.5,2,2007
124,Robert Royal,BUF,29,TE,15,7,57,33,57.90%,351,10.6,1,14,30,6.2,2.2,23.4,2,2008
246,Robert Royal,CLE,30,TE,13,11,26,11,42.30%,134,12.2,1,7,29,5.2,0.8,10.3,0,2009
337,Robert Royal,CLE,31,TE,15,4,12,5,41.70%,56,11.2,1,2,20,4.7,0.3,3.7,0,2010
372,Robert Tonyan,GNB,24,TE,16,1,6,4,66.70%,77,19.3,1,3,54,12.8,0.3,4.8,0,2018
280,Robert Tonyan,GNB,25,TE,11,1,15,10,66.70%,100,10,1,4,28,6.7,0.9,9.1,0,2019
73,Robert Tonyan,GNB,26,TE,16,8,59,52,88.10%,586,11.3,11,33,45,9.9,3.3,36.6,0,2020
236,Robert Tonyan,GNB,27,TE,8,5,29,18,62.10%,204,11.3,2,10,33,7,2.3,25.5,0,2021
70,Robert Tonyan,GNB,28,TE,17,3,67,53,79.10%,470,8.9,2,20,24,7,3.1,27.6,0,2022
200,Rod Rutledge,NWE,25,TE,16,11,20,15,75.00%,103,6.9,1,3,16,5.2,0.9,6.4,0,2000
300,Rod Rutledge,NWE,26,TE,15,14,8,5,62.50%,35,7,0,0,9,4.4,0.3,2.3,0,2001
428,Rod Rutledge,HOU,27,TE,7,5,3,0,0.00%,0,,0,0,0,0,0,0,,2002
362,Rod Trafford,BUF,26,TE,4,0,4,3,75.00%,25,8.3,0,2,10,6.3,0.8,6.3,0,2004
423,Rodrick Monroe,CLE,25,TE,7,3,1,0,0.00%,0,,0,0,0,0,0,0,,2001
232,Roland Williams,STL,25,TE,16,11,25,11,44.00%,102,9.3,3,6,31,4.1,0.7,6.4,0,2000
108,Roland Williams,OAK,26,TE,16,15,53,33,62.30%,298,9,3,12,49,5.6,2.1,18.6,0,2001
145,Roland Williams,OAK,27,TE,16,12,40,27,67.50%,213,7.9,0,12,19,5.3,1.7,13.3,1,2002
471,Roland Williams,OAK,29,TE,12,3,1,0,0.00%,0,,0,0,0,0,0,0,,2004
357,Roland Williams,STL,30,TE,4,3,3,3,100.00%,21,7,0,1,12,7,0.8,5.3,0,2005
443,Ronnie Ghent,NOR,27,TE,8,0,1,0,0.00%,0,,0,0,0,0,0,0,,2007
409,Ross Dwelley,SFO,23,TE,11,0,2,2,100.00%,14,7,0,0,8,7,0.2,1.3,0,2018
224,Ross Dwelley,SFO,24,TE,16,6,22,15,68.20%,91,6.1,2,8,25,4.1,0.9,5.7,0,2019
211,Ross Dwelley,SFO,25,TE,16,9,24,19,79.20%,245,12.9,1,10,36,10.2,1.2,15.3,0,2020
368,Ross Dwelley,SFO,26,TE,17,2,5,4,80.00%,51,12.8,1,2,21,10.2,0.2,3,0,2021
383,Ross Dwelley,SFO,27,TE,12,0,5,3,60.00%,105,35,1,3,56,21,0.3,8.8,0,2022
202,Ryan Griffin,HOU,23,TE,15,8,28,19,67.90%,244,12.8,1,14,40,8.7,1.3,16.3,0,2013
263,Ryan Griffin,HOU,24,TE,16,2,16,10,62.50%,91,9.1,1,5,25,5.7,0.6,5.7,0,2014
203,Ryan Griffin,HOU,25,TE,9,4,34,20,58.80%,251,12.6,2,13,37,7.4,2.2,27.9,0,2015
86,Ryan Griffin,HOU,26,TE,16,5,74,50,67.60%,442,8.8,2,19,45,6,3.1,27.6,1,2016
250,Ryan Griffin,HOU,27,TE,7,6,26,13,50.00%,158,12.2,1,8,35,6.1,1.9,22.6,0,2017
174,Ryan Griffin,HOU,28,TE,14,11,43,24,55.80%,305,12.7,0,15,47,7.1,1.7,21.8,0,2018
131,Ryan Griffin,NYJ,29,TE,13,13,41,34,82.90%,320,9.4,5,19,45,7.8,2.6,24.6,0,2019
304,Ryan Griffin,NYJ,30,TE,15,6,12,9,75.00%,86,9.6,0,4,23,7.2,0.6,5.7,0,2020
173,Ryan Griffin,NYJ,31,TE,14,12,42,27,64.30%,261,9.7,2,14,29,6.2,1.9,18.6,1,2021
366,Ryan Griffin,CHI,32,TE,15,0,8,4,50.00%,26,6.5,0,1,18,3.3,0.3,1.7,0,2022
374,Ryan Hannam,SEA,22,TE,15,0,1,1,100.00%,16,16,1,1,16,16,0.1,1.1,0,2002
284,Ryan Hannam,SEA,24,TE,16,0,12,8,66.70%,110,13.8,0,6,36,9.2,0.5,6.9,0,2004
228,Ryan Hannam,SEA,25,TE,16,5,21,13,61.90%,89,6.8,1,7,20,4.2,0.8,5.6,0,2005
264,Ryan Hewitt,CIN,23,TE,16,11,15,10,66.70%,86,8.6,0,3,19,5.7,0.6,5.4,0,2014
319,Ryan Hewitt,CIN,24,TE,15,12,12,8,66.70%,99,12.4,0,3,22,8.3,0.5,6.6,0,2015
402,Ryan Hewitt,CIN,25,TE,16,11,3,2,66.70%,13,6.5,0,1,8,4.3,0.1,0.8,0,2016
334,Ryan Izzo,NWE,24,TE,6,4,9,6,66.70%,114,19,1,4,41,12.7,1,19,0,2019
262,Ryan Izzo,NWE,25,TE,12,12,20,13,65.00%,199,15.3,0,6,50,10,1.1,16.6,1,2020
320,Ryan Krause,SDG,23,TE,2,1,6,5,83.30%,81,16.2,1,5,29,13.5,2.5,40.5,0,2004
381,Ryan Krause,GNB,26,TE,9,0,2,2,100.00%,11,5.5,0,0,6,5.5,0.2,1.2,0,2007
443,Ryan Malleck,HOU,24,TE,2,0,1,1,100.00%,3,3,0,0,3,3,0.5,1.5,0,2017
351,Ryan Neufeld,BUF,28,TE,16,1,5,3,60.00%,41,13.7,0,2,25,8.2,0.2,2.6,0,2003
309,Ryan Neufeld,BUF,29,TE,16,5,14,6,42.90%,61,10.2,0,2,29,4.4,0.4,3.8,0,2004
415,Ryan Neufeld,BUF,30,TE,13,0,4,1,25.00%,9,9,0,0,9,2.3,0.1,0.7,0,2005
407,Ryan Neufeld,BUF,31,TE,9,0,1,1,100.00%,4,4,1,1,4,4,0.1,0.4,0,2006
386,Ryan Neufeld,BUF,32,TE,9,1,2,2,100.00%,14,7,0,0,8,7,0.2,1.6,0,2007
425,Ryan Prince,JAX,24,TE,8,2,1,0,0.00%,0,,0,0,0,0,0,0,0,2001
335,Ryan Purvis,TAM,24,TE,10,2,6,5,83.30%,38,7.6,0,3,12,6.3,0.5,3.8,0,2010
445,Ryan Taylor,GNB,24,TE,15,0,1,1,100.00%,4,4,1,1,4,4,0.1,0.3,0,2011
461,Ryan Taylor,GNB,25,TE,16,1,1,1,100.00%,11,11,0,1,11,11,0.1,0.7,0,2012
323,Ryan Taylor,GNB,26,TE,14,1,9,6,66.70%,30,5,0,3,8,3.3,0.4,2.1,1,2013
332,Ryan Wetnight,GNB,30,TE,10,0,9,3,33.30%,20,6.7,0,0,9,2.2,0.3,2,0,2000
402,Scott Chandler,2TM,25,TE,13,1,3,1,33.30%,8,8,0,0,8,2.7,0.1,0.6,0,2010
106,Scott Chandler,BUF,26,TE,14,9,46,38,82.60%,389,10.2,6,25,31,8.5,2.7,27.8,1,2011
97,Scott Chandler,BUF,27,TE,15,13,74,43,58.10%,571,13.3,6,36,43,7.7,2.9,38.1,2,2012
63,Scott Chandler,BUF,28,TE,16,7,81,53,65.40%,655,12.4,2,26,33,8.1,3.3,40.9,1,2013
87,Scott Chandler,BUF,29,TE,16,5,70,47,67.10%,497,10.6,3,28,37,7.1,2.9,31.1,0,2014
181,Scott Chandler,NWE,30,TE,15,4,42,23,54.80%,259,11.3,4,14,30,6.2,1.5,17.3,0,2015
303,Scott Dragos,CHI,25,TE,9,2,6,4,66.70%,28,7,0,1,10,4.7,0.4,3.1,0,2000
457,Scott Simonson,CAR,23,TE,9,0,1,1,100.00%,10,10,0,1,10,10,0.1,1.1,0,2015
304,Scott Simonson,NYG,26,TE,16,4,14,9,64.30%,86,9.6,1,6,24,6.1,0.6,5.4,0,2018
427,Scott Simonson,NYG,27,TE,5,1,2,2,100.00%,11,5.5,0,1,10,5.5,0.4,2.2,0,2019
